claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0009262,1,BI-092157,B5,Epsilon,0.059,0.214,5,1,1081951
BI-C-0009263,1,BI-092173,G3,Helionis Cluster,0.701,0.501,4,4,1476201
BI-C-0009264,1,BI-092194,B6,Helionis Cluster,0.276,0.873,3,5,1505522
BI-C-0009265,1,BI-092205,A3_???1812,Epsilon,0.899,0.696,1,2,23779007
BI-C-0009266,17,BI-092205,A3,Epsilon,0.899,0.696,1,2,179890
BI-C-0009267,1,BI-092221,B3,Epsilon,0.124,0.733,4,2,321384
BI-C-0009268,2,BI-092221,B3,Epsilon,0.124,0.733,4,2,23896403
BI-C-0009269,1,BI-092247,B4,Zeta,0.15,0.099,4,2,2090783
BI-C-0009270,1,BI-092256,G1,Epsilon,0.277,0.401,4,2,3651945
BI-C-0009271,1,BI-092261,G2,Zeta,0.312,0.517,2,3,335843
BI-C-0009272,1,BI-092332,B8,Epsilon,0.816,0.102,4,3,54345
BI-C-0009273,1,BI-092371,B3,Zeta,0.171,0.359,5,5,1817538
BI-C-0009274,1,BI-092379,G8,Zeta,0.653,0.183,2,3,2825571
BI-C-0009275,1,BI-092388,G3,Epsilon,0.559,0.396,5,1,5158253
BI-C-0009276,2,BI-092388,G3,Epsilon,0.559,0.396,5,1,3196849
BI-C-0009277,3,BI-092388,G3,Epsilon,0.559,0.396,5,1,8223233
BI-C-0009278,4,BI-092388,G3,Epsilon,0.559,0.396,5,1,2100825
BI-C-0009279,1,BI-092391,B7,Epsilon,0.129,0.934,1,4,43052011
BI-C-0009280,1,BI-092398,A2,Epsilon,0.943,0.529,4,3,375283
BI-C-0009281,1,BI-092419,B1,Helionis Cluster,0.337,0.527,4,5,1025066
BI-C-0009282,1,BI-092428,A4,Zeta,0.975,0.578,4,2,3722432
BI-C-0009283,2,BI-092428,A4,Zeta,0.975,0.578,4,2,1086888
BI-C-0009284,3,BI-092428,A4,Zeta,0.975,0.578,4,2,9254933
BI-C-0009285,1,BI-092476,G8,Epsilon,0.094,0.494,4,4,6732422
BI-C-0009286,2,BI-092476,G8,Epsilon,0.094,0.494,4,4,2317239
BI-C-0009287,1,BI-092478,B2,Epsilon,0.274,0.762,1,3,1317695
BI-C-0009288,2,BI-092478,B2,Epsilon,0.274,0.762,1,3,433646
BI-C-0009289,1,BI-092479,G8,Epsilon,0.674,0.117,1,4,4560221
BI-C-0009290,1,BI-092488,G1,Epsilon,0.644,0.659,1,4,24205255
BI-C-0009291,2,BI-092488,G1,Epsilon,0.644,0.659,1,4,10143420
BI-C-0009292,1,BI-092498,B8,Epsilon,0.072,0.299,5,1,6532222
BI-C-0009293,1,BI-092561,B2,Helionis Cluster,0.992,0.322,4,5,886074
BI-C-0009294,1,BI-092567,A6,Zeta,0.637,10.70963149,1,1,1969822
BI-C-0009295,1,BI-092589,B9,Epsilon,0.911,0.372,3,3,1199584
BI-C-0009296,2,BI-092589,B9,Epsilon,0.911,0.372,3,3,12537511
BI-C-0009297,1,BI-092590,B9,Epsilon,0.003,0.262,1,5,2423326
BI-C-0009298,1,BI-092623,A3,Helionis Cluster,0.571,0.102,4,1,525549
BI-C-0009299,1,BI-092630,G4,Zeta,0.037,0.617,2,3,3564270
BI-C-0009300,1,BI-092648,A6,Epsilon,0.262,0.173,1,1,2563324
BI-C-0009301,1,BI-092654,B2,Helionis Cluster,0.112,0.741,1,5,5434059
BI-C-0009302,1,BI-092659,G9,Epsilon,0.99,0.796,2,5,748808
BI-C-0009303,1,BI-092701,A6,Helionis Cluster,0.335,0.766,5,1,4052715
BI-C-0009304,1,BI-092703,G4,Epsilon,0.698,0.588,17,1,16130386
BI-C-0009305,2,BI-092703,G4,Epsilon,0.698,0.588,1,1,3519712
BI-C-0009306,1,BI-092708,A8,Epsilon,0.222,0.796,3,5,1541948
BI-C-0009307,1,BI-092709,G6,Epsilon,0.24,0.416,3,4,1635966
BI-C-0009308,1,BI-092713,B8,Zeta,0.304,0.629,2,2,4619597
BI-C-0009309,1,BI-092723,G6,Zeta,0.333,0.524,1,5,3439957
BI-C-0009310,1,BI-092734,G6,Epsilon,0.926,0.083,2,3,807980
BI-C-0009311,1,BI-092741,B1,Epsilon,0.734,0.633,1,2,1616961
BI-C-0009312,1,BI-092788,B9,Zeta,0.835,0.814,5,2,26582098
BI-C-0009313,2,BI-092788,B9,Zeta,0.835,0.814,5,2,527520
BI-C-0009314,3,BI-092788,B9,Zeta,0.835,0.814,5,2,1571434
BI-C-0009315,1,BI-092790,B9,Helionis Cluster,0.855,0.446,1,4,1029708
BI-C-0009316,2,BI-092790,B9,Helionis Cluster,0.855,0.446,1,4,3616184
BI-C-0009317,1,BI-092797,B3,Epsilon,0.308,0.894,4,4,4116792
BI-C-0009318,1,BI-092798,G8,Epsilon,0.784,0.126,3,5,1527301
BI-C-0009319,1,BI-092801,G4,Zeta,0.573,0.933,2,2,388966
BI-C-0009320,2,BI-092801,G4,Zeta,0.573,0.933,2,2,3549750
BI-C-0009321,3,BI-092801,G4,Zeta,0.573,0.933,2,2,2755988
BI-C-0009322,1,BI-092823,A3,Epsilon,0.091,0.388,2,3,184796
BI-C-0009323,2,BI-092823,A3,Epsilon,0.091,0.388,2,3,653202
BI-C-0009324,1,BI-092826,B3,Epsilon,0.523,0.891,4,2,6017011
BI-C-0009325,1,BI-092836,G7,Epsilon,0.516,0.547,5,4,380763
BI-C-0009326,1,BI-092853,A9,Helionis Cluster,0.782,0.514,2,5,16089596
BI-C-0009327,1,BI-092857,G7,Epsilon,0.865,0.749,3,3,6733717
BI-C-0009328,1,BI-092862,G7,Epsilon,0.142,0.519,5,2,2271357
BI-C-0009329,1,BI-092946,B7,Helionis Cluster,0.957,0.612,1,2,5619788
BI-C-0009330,2,BI-092946,B7,Helionis Cluster,0.957,0.612,1,2,537203
BI-C-0009331,1,BI-092950,G7,Zeta,0.991,0.107,4,5,662180
BI-C-0009332,1,BI-092971,A4,Epsilon,0.282,0.805,5,3,1651373
BI-C-0009333,2,BI-092971,A4,Epsilon,0.282,0.805,5,3,6095178
BI-C-0009334,1,BI-092977,A7,Zeta,0.782,0.71,1,2,18943346
BI-C-0009335,1,BI-093000,G4,Zeta,0.399,0.477,1,2,3995631
BI-C-0009336,1,BI-093051,G7,Zeta,0.468,0.381,4,4,711014
BI-C-0009337,2,BI-093051,G7,Zeta,0.468,0.381,4,4,3800682
BI-C-0009338,3,BI-093051,G7,Zeta,0.468,0.381,4,4,1126655
BI-C-0009339,1,BI-093054,G3,Epsilon,0.53,0.668,1,2,3274961
BI-C-0009340,1,BI-093062,A3,Epsilon,0.279,0.529,4,2,2891140
BI-C-0009341,2,BI-093062,A3,Epsilon,0.279,0.529,4,2,858764
BI-C-0009342,1,BI-093088,G5,Epsilon,0.629,0.122,4,2,3316067
BI-C-0009343,1,BI-093096,G6,Zeta,0.615,0.851,1,5,323791
BI-C-0009344,1,BI-093099,A1,Zeta,0.155,0.376,3,2,1175061
BI-C-0009345,2,BI-093099,A1,Zeta,0.155,0.376,3,2,1983042
BI-C-0009346,1,BI-093116,B6,Epsilon,0.56,0.838,3,5,1345019
BI-C-0009347,2,BI-093116,B6,Epsilon,0.56,0.838,3,5,2202014
BI-C-0009348,1,BI-093129,G3,Zeta,0.705,0.539,3,2,2537431
BI-C-0009349,1,BI-093151,A5,Epsilon,0.714,0.276,2,1,24986493
BI-C-0009350,1,BI-093169,A8,Epsilon,0.327,0.878,4,4,12436553
BI-C-0009351,1,BI-093171,G4,Epsilon,0.502,0.306,1,3,1364886
BI-C-0009352,1,BI-093175,A6,Helionis Cluster,0.866,0.392,1,1,3940268
BI-C-0009353,2,BI-093175,A6,Helionis Cluster,0.866,0.392,1,1,616065
BI-C-0009354,3,BI-093175,A6,Helionis Cluster,0.866,0.392,1,1,545839
BI-C-0009355,4,BI-093175,A6,Helionis Cluster,0.866,0.392,1,1,5312248
BI-C-0009356,1,BI-093179,B3,Zeta,0.896,0.662,2,4,3154871
BI-C-0009357,2,BI-093179,B3,Zeta,0.896,0.662,2,4,7234161
BI-C-0009358,3,BI-093179,B3,Zeta,0.896,0.662,2,4,2929500
BI-C-0009359,4,BI-093179,B3,Zeta,0.896,0.662,2,4,2427897
BI-C-0009360,1,BI-093182,B3,Zeta,0.845,0.458,5,3,2195403
BI-C-0009361,1,BI-093186,A1,Zeta,0.827,0.279,4,4,474619
BI-C-0009362,2,BI-093186,A1,Zeta,0.827,0.279,4,4,1980922
BI-C-0009363,3,BI-093186,A1,Zeta,0.827,0.279,4,4,3144479
BI-C-0009364,1,BI-093188,G3,Zeta,0.125,0.185,5,4,2255663
BI-C-0009365,1,BI-093194,A5,Epsilon,0.313,0.353,2,5,2587680
BI-C-0009366,2,BI-093194,A5,Epsilon,0.313,0.353,2,5,2463355
BI-C-0009367,1,BI-093269,B1,Epsilon,0.853,0.35,2,2,2415970
BI-C-0009368,1,BI-093273,B1,Helionis Cluster,0.5,0.664,5,1,7960079
BI-C-0009369,2,BI-093273,B1,Helionis Cluster,0.5,0.664,5,1,610949
BI-C-0009370,1,BI-093290,A2,Zeta,0.503,0.697,1,4,399745
BI-C-0009371,2,BI-093290,A2,Zeta,0.503,0.697,1,4,1100356
BI-C-0009372,3,BI-093290,A2,Zeta,0.503,0.697,1,4,4176301
BI-C-0009373,1,BI-093310,B4,Zeta,0.276,0.476,3,5,7079717
BI-C-0009374,1,BI-093334,B1,Zeta,0.027,0.523,4,1,2046353
BI-C-0009375,1,BI-093347,G7,Zeta,0.747,0.684,5,4,6233991
BI-C-0009376,2,BI-093347,G7,Zeta,0.747,0.684,5,4,464508
BI-C-0009377,3,BI-093347,G7,Zeta,0.747,0.684,5,4,1541130
BI-C-0009378,4,BI-093347,G7,Zeta,0.747,0.684,5,4,1975090
BI-C-0009379,1,BI-093350,G4,Epsilon,0.093,0.877,3,1,2710084
BI-C-0009380,2,BI-093350,G4,Epsilon,0.093,0.877,3,1,12593074
BI-C-0009381,1,BI-093361,B8,Zeta,0.972,0.326,4,2,326434
BI-C-0009382,2,BI-093361,B8,Zeta,0.972,0.326,4,2,7505950
BI-C-0009383,1,BI-093388,G9,Helionis Cluster,0.496,0.638,4,2,1119323
BI-C-0009384,2,BI-093388,G9,Helionis Cluster,0.496,0.638,4,2,1400936
BI-C-0009385,1,BI-093404,A5,Epsilon,0.354,0.585,3,4,178542
BI-C-0009386,2,BI-093404,A5,Epsilon,0.354,0.585,3,4,3357245
BI-C-0009387,1,BI-093422,A9,Zeta,0.001,0.846,2,4,1568414
BI-C-0009388,2,BI-093422,A9,Zeta,0.001,0.846,2,4,2538197
BI-C-0009389,1,BI-093452,A7,Helionis Cluster,0.662,0.126,1,4,801403
BI-C-0009390,1,BI-093465,A8,Helionis Cluster,0.727,0.353,3,1,439794
BI-C-0009391,1,BI-093482,A9,Epsilon,0.352,0.496,2,3,11657980
BI-C-0009392,1,BI-093493,A8,Zeta,0.883,0.209,5,4,1278333
BI-C-0009393,1,BI-093496,B2,Zeta,0.429,0.701,4,2,50021916
BI-C-0009394,1,BI-093512,G5,Zeta,0.508,0.516,2,3,384954
BI-C-0009395,1,BI-093515,A4,Helionis Cluster,0.934,0.42,4,4,682819
BI-C-0009396,2,BI-093515,A4,Helionis Cluster,0.934,0.42,4,4,10466640
BI-C-0009397,1,BI-093532,B4,Helionis Cluster,0.689,0.834,2,4,194331
BI-C-0009398,1,BI-093539,G6,Epsilon,0.793,0.639,5,4,2124424
BI-C-0009399,1,BI-093572,B7,Epsilon,0.041,0.611,4,2,223855
BI-C-0009400,2,BI-093572,B7,Epsilon,0.041,0.611,4,2,150886
BI-C-0009401,1,BI-093582,G7,Helionis Cluster,0.338,0.132,2,4,1331279
BI-C-0009402,1,BI-093592,G6,Zeta,0.571,0.669,3,3,355093
BI-C-0009403,1,BI-093597,G4,Zeta,0.086,0.729,2,3,1362999
BI-C-0009404,2,BI-093597,G4,Zeta,0.086,0.729,2,3,4356781
BI-C-0009405,3,BI-093597,G4,Zeta,0.086,0.729,2,3,197845
BI-C-0009406,1,BI-093622,B8,Helionis Cluster,0.962,0.609,4,2,1196198
BI-C-0009407,1,BI-093630,G3,Helionis Cluster,0.54,0.397,4,5,8078327
BI-C-0009408,2,BI-093630,G3,Helionis Cluster,0.54,0.397,4,5,1369389
BI-C-0009409,3,BI-093630,G3,Helionis Cluster,0.54,0.397,4,5,1308415
BI-C-0009410,4,BI-093630,G3,Helionis Cluster,0.54,0.397,4,5,1150952
BI-C-0009411,1,BI-093631,A8,Epsilon,0.67,0.782,2,0,2237318
BI-C-0009412,2,BI-093631,A8,Epsilon,0.67,0.782,2,1,844689
BI-C-0009413,3,BI-093631,A8,Epsilon,0.67,0.782,2,1,1488516
BI-C-0009414,4,BI-093631,A8,Epsilon,0.67,0.782,2,1,989962
BI-C-0009415,1,BI-093638,G2,Helionis Cluster,0.282,0.28,1,3,31429600
BI-C-0009416,1,BI-093647,B5,Helionis Cluster,0.339,0.735,5,5,128564
BI-C-0009417,1,BI-093652,A3,Helionis Cluster,0.988,0.578,1,1,595316
BI-C-0009418,1,BI-093662,A8,Helionis Cluster,0.317,0.153,2,2,797528
BI-C-0009419,1,BI-093664,G5,Epsilon,0.483,0.217,2,5,12553873
BI-C-0009420,1,BI-093688,G7,Zeta,0.004,0.523,3,4,731248
BI-C-0009421,1,BI-093700,B1,Epsilon,0.976,0.485,4,2,440029
BI-C-0009422,2,BI-093700,B1,Epsilon,0.976,0.485,4,2,390041
BI-C-0009423,1,BI-093712,A2,Zeta,0.514,0.729,1,3,8354093
BI-C-0009424,1,BI-093714,A3,Epsilon,0.335,0.086,1,5,1868734
BI-C-0009425,1,BI-093716,G9,Zeta,0.095,0.411,5,2,1785709
BI-C-0009426,1,BI-093733,G6,Helionis Cluster,0.55,0.813,3,5,38238165
BI-C-0009427,2,BI-093733,G6,Helionis Cluster,0.55,0.813,3,5,646132
BI-C-0009428,1,BI-093756,B6,Zeta,0.881,0.303,1,1,8366167
BI-C-0009429,2,BI-093756,B6,Zeta,0.881,0.303,1,1,2856963
BI-C-0009430,1,BI-093764,A7,Zeta,0.891,0.633,1,1,19535790
BI-C-0009431,1,BI-093765,B3,Epsilon,0.46,0.369,5,3,4331711
BI-C-0009432,1,BI-093770,B4,Epsilon,0.238,0.868,3,4,2611351
BI-C-0009433,1,BI-093771,A3,Epsilon,0.417,0.58,5,3,1099201
BI-C-0009434,1,BI-093776,G3,Zeta,0.7,0.414,1,1,6795289
BI-C-0009435,1,BI-093783,G6,Epsilon,0.816,0.738,1,1,2135560
BI-C-0009436,2,BI-093783,G6,Epsilon,0.816,0.738,1,1,12919945
BI-C-0009437,1,BI-093795,G4,Zeta,0.161,0.825,1,2,6763621
BI-C-0009438,2,BI-093795,G4,Zeta,0.161,0.825,1,2,7114867
BI-C-0009439,3,BI-093795,G4,Zeta,0.161,0.825,1,2,6287706
BI-C-0009440,4,BI-093795,G4,Zeta,0.161,0.825,1,2,3804991
BI-C-0009441,-1,BI-093805,G6,Helionis Cluster,0.767,0.802,4,5,5015540
BI-C-0009442,1,BI-093840,G6,Epsilon,0.247,0.462,2,2,1945776
BI-C-0009443,2,BI-093840,G6,Epsilon,0.247,0.462,2,2,3831290
BI-C-0009444,3,BI-093840,G6,Epsilon,0.247,0.462,2,2,6042714
BI-C-0009445,4,BI-093840,G6,Epsilon,0.247,0.462,2,2,9322388
BI-C-0009446,1,BI-093842,G2,Zeta,0.725,0.083,2,5,1097047
BI-C-0009447,1,BI-093853,B3,Zeta,0.733,0.384,4,3,612017
BI-C-0009448,1,BI-093855,A4,Helionis Cluster,0.8,0.309,2,2,3362803
BI-C-0009449,1,BI-093875,G7,Zeta,0.971,0.826,3,4,2602217
BI-C-0009450,1,BI-093896,B2,Helionis Cluster,0.219,0.685,1,1,1741889
BI-C-0009451,2,BI-093896,B2,Helionis Cluster,0.219,0.685,1,1,8007239
BI-C-0009452,1,BI-093916,B2,Epsilon,0.703,0.539,3,2,4067201
BI-C-0009453,2,BI-093916,B2,Epsilon,0.703,0.539,3,2,258946
BI-C-0009454,1,BI-093917,G5,Helionis Cluster,0.967,0.658,1,4,15172260
BI-C-0009455,1,BI-093933,B6,Helionis Cluster,0.507,0.846,4,3,988702
BI-C-0009456,1,BI-093972,B3,Zeta,0.089,0.491,1,1,339189
BI-C-0009457,1,BI-093976,G6,Zeta,0.804,0.77,1,4,14366283
BI-C-0009458,2,BI-093976,G6,Zeta,0.804,0.77,1,4,374435
BI-C-0009459,1,BI-093981,B9,Epsilon,0.346,0.676,1,5,2703216
BI-C-0009460,1,BI-093982,A3,Zeta,0.008,0.467,4,5,724690
BI-C-0009461,1,BI-093983,G8,Helionis Cluster,0.883,0.392,4,2,1703029
BI-C-0009462,2,BI-093983,G8,Helionis Cluster,0.883,0.392,4,2,173433
BI-C-0009463,1,BI-094007,G1,Helionis Cluster,0.401,0.186,3,3,2507271
BI-C-0009464,1,BI-094048,G7,Epsilon,0.959,0.619,3,5,603035
BI-C-0009465,1,BI-094060,B3,Zeta,0.669,0.45,5,4,2755949
BI-C-0009466,1,BI-094070,A5,Epsilon,0.41,0.673,5,4,186535
BI-C-0009467,1,BI-094071,B8,Helionis Cluster,0.422,0.163,2,3,1854939
BI-C-0009468,1,BI-094080,B6,Zeta,0.461,0.516,3,1,121051
BI-C-0009469,1,BI-094090,B6,Epsilon,0.207,0.181,3,4,3788968
BI-C-0009470,1,BI-094096,A1,Zeta,0.097,0.47,3,3,2231569
BI-C-0009471,1,BI-094101,G8,Epsilon,0.329,0.528,5,2,2604992
BI-C-0009472,2,BI-094101,N/A,Epsilon,0.329,0.528,5,2,1105786
BI-C-0009473,1,BI-094104,G7,Epsilon,0.957,0.177,2,4,828670
BI-C-0009474,1,BI-094127,A7,Epsilon,0.117,0.464,1,2,2772491
BI-C-0009475,1,BI-094130,A8,Epsilon,0.578,0.75,5,1,1372741
BI-C-0009476,2,BI-094130,A8,Epsilon,0.578,0,5,1,2045202
BI-C-0009477,1,BI-094131,B9,Helionis Cluster,0.352,0.104,3,2,2208055
BI-C-0009478,1,BI-094133,A3,Helionis Cluster,0.952,0.296,1,2,1676094
BI-C-0009479,1,BI-094135,G4,Zeta,0.526,0.338,3,2,302580
BI-C-0009480,1,BI-094138,B3,Epsilon,0.853,0.239,4,4,807103
BI-C-0009481,1,BI-094153,B7,Zeta,0.701,0.312,1,5,10266050
BI-C-0009482,2,BI-094153,B7,Zeta,0.701,0.312,1,5,760263
BI-C-0009483,1,BI-094154,B3,Zeta,0.296,0.933,2,5,1370847
BI-C-0009484,1,BI-094219,B1,Epsilon,0.684,0.557,3,3,871354
BI-C-0009485,1,BI-094224,B6,Epsilon,0.662,0.421,1,2,222244
BI-C-0009486,2,BI-094224,B6,Epsilon,0.662,0.421,1,2,7327909
BI-C-0009487,3,BI-094224,B6,Epsilon,0.662,0.421,1,2,4822540
BI-C-0009488,1,BI-094247,B3,Zeta,0.218,0.705,1,4,2669426
BI-C-0009489,1,BI-094278,A5,Helionis Cluster,0.64,0.82,1,2,37670070
BI-C-0009490,2,BI-094278,A5,Helionis Cluster,0.64,0.82,1,2,460058
BI-C-0009491,1,BI-094283,B2,Epsilon,0.69,0.681,2,4,5005819
BI-C-0009492,1,BI-094285,B6,Zeta,0.809,0.318,5,5,8735322
BI-C-0009493,2,BI-094285,B6,Zeta,0.809,0.318,5,5,8424045
BI-C-0009494,1,BI-094298,G6,Epsilon,0.611,0.955,2,2,7962927
BI-C-0009495,1,BI-094300,A5,Zeta,0.901,0.518,4,5,12723874
BI-C-0009496,1,BI-094311,A5,Helionis Cluster,0.617,0.752,1,3,616597
BI-C-0009497,1,BI-094316,G5,Zeta,0.431,0.528,5,2,1533910
BI-C-0009498,1,BI-094337,B6,Epsilon,0.549,0.687,-3,5,2909453
BI-C-0009499,1,BI-094343,B9,Epsilon,0.695,0.379,5,3,1347633
BI-C-0009500,1,N/A,G4,Epsilon,0.269,0.683,4,5,2393310
BI-C-0009501,2,BI-094350,G4,Epsilon,0.269,0.683,4,5,6990508
BI-C-0009502,1,BI-094352,A9,Epsilon,0.448,0.118,5,1,3127504
BI-C-0009503,1,BI-094378,B4,Epsilon,0.17,0.578,1,5,519101
BI-C-0009504,2,BI-094378,B4,Epsilon,0.17,0.578,1,5,545928
BI-C-0009505,1,BI-094381,B7,Epsilon,0.441,0.379,3,1,2057688
BI-C-0009506,2,BI-094381,B7,Epsilon,0.441,0.379,3,1,5939227
BI-C-0009507,1,BI-094397,G2,Epsilon,0.829,0.128,2,3,1579106
BI-C-0009508,1,BI-094407,B7,Epsilon,0.822,0.722,1,5,420751
BI-C-0009509,2,BI-094407,B7,Epsilon,0.822,0.722,1,5,3757520
BI-C-0009510,1,BI-094433,B6,Zeta,0.156,0.765,4,2,2205819
BI-C-0009511,2,BI-094433,B6,Zeta,0.156,0.765,4,2,22728716
BI-C-0009512,1,BI-094452,A1,Zeta,0.46,0.545,4,2,139651
BI-C-0009513,2,BI-094452,A1,Zeta,0.46,0.545,-4,2,967234
BI-C-0009514,1,BI-094490,B4,Zeta,0.904,0.549,3,1,1809158
BI-C-0009515,1,BI-094500,G6,Helionis Cluster,0.247,0.263,5,4,433884
BI-C-0009516,1,BI-094503,A1,Zeta,0.494,0.761,4,5,8984123
BI-C-0009517,2,BI-094503,A1,Zeta,0.494,0.761,4,5,61930
BI-C-0009518,1,BI-094506,B9,Zeta,0.676,0.47,1,2,1852661
BI-C-0009519,1,BI-094508,A6,Zeta,0.542,0.481,2,1,2192642
BI-C-0009520,1,BI-094516,B3,Epsilon,0.093,0.72,5,1,2731182
BI-C-0009521,1,BI-094521,G5,Epsilon,0.04,0.258,2,3,1005366
BI-C-0009522,1,BI-094525,G9,Zeta,0.263,0.729,1,5,968056
BI-C-0009523,2,BI-094525,G9,Zeta,0.263,0.729,1,5,332363
BI-C-0009524,3,BI-094525,G9,Zeta,0.263,0.729,1,5,1199692
BI-C-0009525,1,BI-094526,A6,Epsilon,0.687,0.543,2,2,1713737
BI-C-0009526,1,BI-094533,B1,Zeta,0.956,0.52,5,5,1640052
BI-C-0009527,2,BI-094533,B1,Zeta,0.956,0.52,5,5,1240924
BI-C-0009528,3,BI-094533,B1,Zeta,0.956,0.52,5,5,2408864
BI-C-0009529,1,BI-094559,B1,Epsilon,0.002,0.471,1,4,13493791
BI-C-0009530,2,BI-094559,B1,Epsilon,0.002,0.471,1,4,3777704
BI-C-0009531,1,BI-094571,G9,Helionis Cluster,0.898,0.795,4,4,729348
BI-C-0009532,2,BI-094571,G9,Helionis Cluster,0.898,0.795,4,4,608129
BI-C-0009533,3,BI-094571,G9,Helionis Cluster,0.898,0.795,4,4,33931025
BI-C-0009534,1,BI-094593,G7,Epsilon,0.872,0.412,5,1,488111
BI-C-0009535,2,BI-094593,G7,Epsilon,0.872,0.412,5,1,987437
BI-C-0009536,1,BI-094641,G5,Helionis Cluster,0.901,0.13,4,2,9926752
BI-C-0009537,1,BI-094642,B3,Zeta,0.921,0.427,3,4,1125082
BI-C-0009538,1,BI-094651,G7,Epsilon,0.195,0.715,2,5,1950408
BI-C-0009539,1,BI-094674,A6,Helionis Cluster,0.664,0.54,3,3,6632563
BI-C-0009540,1,BI-094687,A8,Epsilon,0.721,0.125,1,4,4149332
BI-C-0009541,1,BI-094720,B2,Epsilon,0.434,0.373,1,1,10734304
BI-C-0009542,1,BI-094763,G8,Helionis Cluster,0.356,0.794,2,5,3495389
BI-C-0009543,1,BI-094769,A4,Helionis Cluster,0.11,0.57,3,4,2722676
BI-C-0009544,1,BI-094785,G4,Zeta,0.327,0.362,3,4,1177446
BI-C-0009545,1,BI-094825,B5,Zeta,0.214,0.312,5,4,4096084
BI-C-0009546,1,BI-094829,G9,Helionis Cluster,0.521,0.56,2,1,12895845
BI-C-0009547,1,BI-094855,B5,Zeta,0.148,0.146,3,3,3180661
BI-C-0009548,1,BI-094857,B6,Helionis Cluster,0.798,0.562,4,4,8725777
BI-C-0009549,2,BI-094857,B6,Helionis Cluster,0.798,0.562,4,4,370173
BI-C-0009550,1,BI-094877,A4,Zeta,0.638,0.26,3,4,3689006
BI-C-0009551,1,BI-094882,G2,Zeta,0.042,0.083,5,4,2399768
BI-C-0009552,1,BI-094911,B4,Zeta,0.158,0.778,2,3,2726865
BI-C-0009553,1,BI-094915,A7,Epsilon,0.154,0.45,5,1,558904
BI-C-0009554,1,BI-094924,A8,Epsilon,0.136,0.552,3,5,1309241
BI-C-0009555,1,BI-094925,B2,Zeta,0.266,0.909,1,5,11308287
BI-C-0009556,2,BI-094925,B2,Zeta,0.266,0.909,1,5,1268128
BI-C-0009557,1,BI-094947,A3,Helionis Cluster,0.113,0.701,1,2,816105
BI-C-0009558,1,BI-094958,B2,Zeta,0.646,0.462,4,1,1775887
BI-C-0009559,2,BI-094958,B2,Zeta,0.646,0.462,4,1,7004874
BI-C-0009560,1,BI-094963,B9,Zeta,0.503,0.208,3,4,980508
BI-C-0009561,1,BI-094968,B6,Epsilon,0.056,0.199,2,2,717361
BI-C-0009562,1,BI-094994,B5,Zeta,0.778,0.54,1,1,224836
BI-C-0009563,1,BI-094999,G6,Zeta,0.886,0.207,1,1,245710
BI-C-0009564,1,BI-095010,A6,Helionis Cluster,0.298,0.761,5,3,585392
BI-C-0009565,1,BI-095017,G6,Zeta,0.8,0.844,2,4,673229
BI-C-0009566,1,BI-095019,B5,Epsilon,0.912,0.747,5,4,2531981
BI-C-0009567,1,BI-095028,G3,Zeta,0.147,0.555,3,1,8507424
BI-C-0009568,1,BI-095045,A2,Epsilon,0.157,0.083,4,4,3278395
BI-C-0009569,1,BI-095046,G1,Helionis Cluster,0.972,0.687,4,5,9771894
BI-C-0009570,1,N/A,A6,Epsilon,0.672,0.507,5,4,5791234
BI-C-0009571,1,BI-095087,G1,Epsilon,0.41,0.527,2,4,5785111
BI-C-0009572,1,BI-095098,B2,Helionis Cluster,0.122,0.661,1,1,5247400
BI-C-0009573,2,BI-095098,B2,Helionis Cluster,0.122,0.661,1,1,5739497
BI-C-0009574,1,BI-095100,G8,Zeta,0.412,0.763,3,4,677661
BI-C-0009575,1,BI-095108,B7,Zeta,0.309,0.188,1,4,1581430
BI-C-0009576,1,BI-095134,B7,Epsilon,0.052,0.265,4,5,5162077
BI-C-0009577,2,BI-095134,B7,Epsilon,0.052,0.265,4,5,4690741
BI-C-0009578,1,BI-095153,A5,Zeta,0.696,0.606,1,3,806611
BI-C-0009579,1,BI-095165,G1,Zeta,0.837,0.73,3,5,16402881
BI-C-0009580,1,BI-095174,A1,Helionis Cluster,0.625,0.519,2,2,13667422
BI-C-0009581,1,BI-095191,G2,Helionis Cluster,0.961,0.51,5,4,1973102
BI-C-0009582,2,BI-095191,G2,Helionis Cluster,0.961,0.51,5,4,2151592
BI-C-0009583,1,BI-095194,A9,Zeta,0.529,0.518,5,4,1112797
BI-C-0009584,2,BI-095194,A9,Zeta,0.529,0.518,5,4,1700194
BI-C-0009585,1,BI-095235,A2,Epsilon,0.689,0.804,1,4,1379290
BI-C-0009586,1,BI-095240,B2,Epsilon,0.47,0.508,3,1,8557678
BI-C-0009587,2,BI-095240,B2,Epsilon,0.47,0.508,3,1,7787301
BI-C-0009588,1,BI-095260,A4,Epsilon,0.289,0.966,1,4,893055
BI-C-0009589,1,BI-095265,G1,Helionis Cluster,0.972,0.598,4,2,916317
BI-C-0009590,2,BI-095265,G1,Helionis Cluster,0.972,0.598,4,2,1189507
BI-C-0009591,3,BI-095265,G1,Helionis Cluster,0.972,0.598,4,2,1465645
BI-C-0009592,1,BI-095266,B6,Epsilon,0.998,0.507,4,2,15411692
