claim_id,claim_seq,policy_id,equipment_id,equipment_type,equipment_age,solar_system,maintenance_int,usage_int,exposure,claim_amount
EF-C-0007256,1,EF-010013,EQ-134776,Quantum Bore,21.555,Epsilon,1460.15,4.25,0.422,128804
EF-C-0007257,2,EF-010013,EQ-134776,Quantum Bore_???8021,21.555,Epsilon,1460.15,4.25,0.422,166842
EF-C-0007258,1,EF-089136,EQ-779509,ReglAggregators,11.256,Epsilon,1489.54,8.45,0.514,57853
EF-C-0007259,1,EF-849819,EQ-717749,Quantum Bore,9.682,Zeta,1276.38,9.85,0.766,93008
EF-C-0007260,1,EF-678373,EQ-080287,Graviton Extractor,14.336,Zeta,850.43,2.74,0.698,159423
EF-C-0007261,1,EF-537867,EQ-440373,Ion Pulverizer,22.687,Zeta,1668.15,11.58,0.786,44626
EF-C-0007262,1,EF-978829,EQ-589027,Graviton Extractor,6.214,Epsilon,510.79,13.88,0.686,105613
EF-C-0007263,1,EF-017501,EQ-394343,ReglAggregators,8.812,Epsilon,1723.15,2.02,0.579,77766
EF-C-0007264,1,EF-702502,EQ-452000,FexStram Carrier,4.968,Helionis Cluster,1752.78,23.71,0.513,17156
EF-C-0007265,16,EF-745329,EQ-755839,Flux Rider,7.114,Helionis Cluster,1139.97,8.74,0.591,64124
EF-C-0007266,1,EF-956900,EQ-863377,Flux Rider,21.131,Zeta,1019.64,21.92,0.817,79803
EF-C-0007267,1,EF-878536,EQ-110696,FexStram Carrier,10.933,Zeta,1035.18,7.69,0.84,51361
EF-C-0007268,1,EF-252367,EQ-958512,Quantum Bore,11.629,Epsilon,218.12,8.67,0.761,91334
EF-C-0007269,1,EF-073066,EQ-283727,Flux Rider,14.291,Zeta,1312.47,19.06,0.78,45905
EF-C-0007270,1,EF-208883,EQ-263213,ReglAggregators,12.21,Helionis Cluster,1136.61,12.09,0.317,33207
EF-C-0007271,1,EF-299153,EQ-257324,Ion Pulverizer,8.018,Epsilon,1748.05,8.36,0.907,38543
EF-C-0007272,1,EF-701317,EQ-680066,Quantum Bore,3.465,Zeta,1647.02,1.29,0.731,125360
EF-C-0007273,1,EF-255163,EQ-044138,Graviton Extractor,5.695,Epsilon,961.04,6.27,0.727,143354
EF-C-0007274,1,EF-786312,EQ-790559,Ion Pulverizer,10.576,Epsilon,742.15,1.06,0.241,37703
EF-C-0007275,1,EF-854658,EQ-007476,Ion Pulverizer,9.279,Zeta,1061.89,19.53,0.677,55878
EF-C-0007276,1,EF-473312,EQ-656473,Flux Rider,6.321,Epsilon,964.31,21.99,0.726,44101
EF-C-0007277,1,EF-551798,EQ-879457,Graviton Extractor,17.555,Epsilon,274.86,8.83,0.713,86467
EF-C-0007278,2,EF-551798,EQ-879457,Graviton Extractor,17.555,Epsilon,274.86,8.83,0.713,138792
EF-C-0007279,1,EF-551798,EQ-879457,Graviton Extractor,17.555,Epsilon,274.86,8.83,0.713,39947
EF-C-0007280,2,EF-551798,EQ-879457,Graviton Extractor,17.555,Epsilon,274.86,8.83,0.713,52497
EF-C-0007281,1,EF-140100,EQ-653693,Quantum Bore,7.389,Zeta,1106.02,17.8,0.89,229064
EF-C-0007282,1,EF-423319,EQ-919880,ReglAggregators,13.58,Epsilon,454.05,4.31,0.258,101593
EF-C-0007283,1,EF-932049,EQ-402393,Flux Rider,12.305,Helionis Cluster,450.09,17.06,0.94,27368
EF-C-0007284,1,EF-524372,EQ-560861,Graviton Extractor,19.793,Epsilon,211.19,7.12,0.501,41745
EF-C-0007285,1,EF-976441,EQ-439618,Ion Pulverizer,11.051,Helionis Cluster,1769.79,7.4,0.569,67070
EF-C-0007286,1,EF-222224,EQ-994337,ReglAggregators,11.304,Epsilon,1730.24,15.57,0.589,63282
EF-C-0007287,1,EF-046213,EQ-525752,Graviton Extractor,16.308,Helionis Cluster,1446.41,2.36,0.87,48075
EF-C-0007288,1,EF-849833,EQ-527349,Graviton Extractor,5.414,Helionis Cluster,583.38,6.05,0.445,37057
EF-C-0007289,1,EF-978276,EQ-386881,ReglAggregators,13.854,Epsilon,1128.51,13.61,0.444,55949
EF-C-0007290,1,EF-950876,EQ-715138,ReglAggregators,14.371,Epsilon,865.97,23.78,0.553,110920
EF-C-0007291,1,EF-816812,EQ-553056,Quantum Bore,11.242,Zeta,1620.16,4.28,0.093,55510
EF-C-0007292,1,EF-704569,EQ-659271,Quantum Bore,13.17,Zeta,1419.56,11.37,0.276,210600
EF-C-0007293,1,EF-981787,EQ-070296,Graviton Extractor,7.949,Epsilon,1685.67,18.62,0.452,51925
EF-C-0007294,1,EF-333284,EQ-063751,Quantum Bore,15.486,Zeta,1519.1,11.52,0.58,-87664
EF-C-0007295,1,EF-206819,EQ-917576,ReglAggregators,6.422,Epsilon,1513.85,16.54,0.702,83518
EF-C-0007296,1,EF-425939,EQ-595382,Ion Pulverizer,17.974,Zeta,1790.7,21.94,0.579,107326
EF-C-0007297,1,EF-836606,EQ-936278,Graviton Extractor,9.187,Epsilon,1758.03,14.72,0.937,18805
EF-C-0007298,1,EF-899337,EQ-512181,ReglAggregators,13.879,Zeta,962.31,22.13,0.602,37328
EF-C-0007299,1,EF-192106,EQ-557525,Graviton Extractor,14.421,Helionis Cluster,485.34,15.66,0.462,94208
EF-C-0007300,1,EF-297034,EQ-449045,Flux Rider,14.381,Helionis Cluster,1635.91,20.79,0.554,20347
EF-C-0007301,1,EF-628030,EQ-503376,Flux Rider,6.235,Zeta,918.55,10.4,0.305,38638
EF-C-0007302,1,EF-788158,EQ-303488,FexStram Carrier,13.194,Zeta,1367.37,20.67,0.401,26632
EF-C-0007303,1,EF-737018,EQ-725832,Quantum Bore,6.117,Zeta,995.5,9.82,0.396,67774
EF-C-0007304,1,EF-767884,EQ-903700,Ion Pulverizer,9.826,Zeta,1103.72,12.87,0.88,160815
EF-C-0007305,1,EF-274277,EQ-939582,Graviton Extractor,12.932,Zeta,1172.64,16.97,0.375,163455
EF-C-0007306,1,EF-322062,EQ-562457,Graviton Extractor,12.521,Helionis Cluster,1763.75,22.69,0.225,98919
EF-C-0007307,1,EF-596541,EQ-374524,Flux Rider,13.768,Helionis Cluster,309.41,6.51,0.726,65792
EF-C-0007308,1,EF-470032,EQ-417810,Ion Pulverizer,21.723,Helionis Cluster,608.12,23.96,0.649,86405
EF-C-0007309,1,EF-999773,EQ-727441,Quantum Bore,12.862,Zeta,1707.09,10.39,0.746,110959
EF-C-0007310,1,EF-704476,EQ-173606,Graviton Extractor,16.748,Zeta,1088.75,19.77,0.552,90717
EF-C-0007311,1,EF-694033,EQ-659661,ReglAggregators,3,Epsilon,909.69,9.8,0.263,106071
EF-C-0007312,1,EF-900116,EQ-667038,ReglAggregators,21.629,Zeta,887.23,21.74,0.341,128408
EF-C-0007313,1,EF-595616,EQ-119444,Quantum Bore,14.451,Zeta,247.48,8.26,0.196,80732
EF-C-0007314,1,EF-638406,EQ-482241,Graviton Extractor,14.887,Epsilon,1636.59,5.79,0.582,50832
EF-C-0007315,1,EF-233559,EQ-431172,Flux Rider,4.39,Epsilon,805.68,13.5,0.467,61047
EF-C-0007316,1,EF-723285,EQ-770262,Graviton Extractor,17.902,Epsilon,554.29,14.16,0.518,69488
EF-C-0007317,1,EF-491362,EQ-137852,FexStram Carrier,3.209,Helionis Cluster,1740.64,12.18,0.368,35116
EF-C-0007318,17,EF-867860,EQ-698378,Graviton Extractor,12.768,Zeta,1647.64,12.51,0.483,40100
EF-C-0007319,1,EF-856608,EQ-659874,FexStram Carrier,6.212,Epsilon,1439.09,19.87,0.234,42807
EF-C-0007320,1,EF-728970,EQ-212505,ReglAggregators,20.299,Helionis Cluster,745.27,23,0.894,59885
EF-C-0007321,1,EF-470291,EQ-843878,ReglAggregators,12.88,Epsilon,434.76,23.82,0.283,112248
EF-C-0007322,1,EF-521367,EQ-553113,ReglAggregators,12.114,Helionis Cluster,1600.06,2.44,0.351,61033
EF-C-0007323,1,EF-969510,EQ-858423,ReglAggregators,12.074,Epsilon,1302.39,19.24,0.923,51726
EF-C-0007324,1,EF-368213,EQ-891502,Quantum Bore,13.532,Epsilon,296.5,12.71,0.508,212790
EF-C-0007325,1,EF-284072,EQ-596300,FexStram Carrier,3,Zeta,1038.82,16.16,0.386,41654
EF-C-0007326,1,EF-072044,EQ-515596,Quantum Bore,4.3,Zeta,1385.14,20.6,0.541,196730
EF-C-0007327,2,EF-072044,EQ-515596,Quantum Bore,4.3,Zeta,1385.14,20.6,0.541,105571
EF-C-0007328,1,EF-072044,EQ-515596,Quantum Bore,4.3,Zeta,1385.14,20.6,0.541,239977
EF-C-0007329,2,EF-072044,EQ-515596,Quantum Bore,4.3,Zeta,1385.14,20.6,0.541,290893
EF-C-0007330,1,EF-102423,EQ-789743,ReglAggregators,12.489,Epsilon,143.82,17.94,0.685,137488
EF-C-0007331,1,EF-090415,EQ-604159,Flux Rider,3,Zeta,1619.86,6.61,0.726,53306
EF-C-0007332,1,EF-128281,EQ-357876,Flux Rider,16.353,Zeta,340.41,22.46,0.721,43682
EF-C-0007333,1,EF-923776,EQ-623664,ReglAggregators,9.907,Zeta,1423.42,16.31,0.606,26305
EF-C-0007334,1,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,294681
EF-C-0007335,2,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,152765
EF-C-0007336,3,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,221837
EF-C-0007337,1,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,3237609.214
EF-C-0007338,2,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,208431
EF-C-0007339,3,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,90120
EF-C-0007340,1,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,-1463.94,22.64,0.857,146076
EF-C-0007341,2,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,184420
EF-C-0007342,3,EF-918993,EQ-071190,Quantum Bore,22.448,Zeta,1463.94,22.64,0.857,161051
EF-C-0007343,1,EF-682841,EQ-438082,Graviton Extractor,16.426,Zeta,903.32,2.46,0.438,92458
EF-C-0007344,1,EF-765525,EQ-438162,Quantum Bore,10.66,Helionis Cluster,1548.58,19.75,0.147,152166
EF-C-0007345,1,EF-392006,EQ-946635,Flux Rider,14.374,Zeta,529.8,15.78,0.498,260001
EF-C-0007346,2,EF-392006,EQ-946635,Flux Rider,14.374,Zeta,529.8,15.78,0.498,101265
EF-C-0007347,1,EF-392006,EQ-946635,Flux Rider,14.374,Zeta,529.8,15.78,0.498,88819
EF-C-0007348,2,EF-392006,EQ-946635,Flux Rider,14.374,Zeta,529.8,15.78,0.498,48571
EF-C-0007349,1,EF-522475,EQ-241529,Flux Rider,7.734,Zeta,884.91,3.65,0.552,41145
EF-C-0007350,1,EF-152023,EQ-382073,ReglAggregators,9.345,Zeta,347.4,17.35,0.768,51484
EF-C-0007351,1,EF-293555,EQ-430479,ReglAggregators,7.701,Zeta,1599.57,20.24,0.42,169439
EF-C-0007352,1,EF-286582,EQ-745855,Flux Rider,5.38,Helionis Cluster,744.57,10.44,0.446,31448
EF-C-0007353,1,EF-929467,EQ-827734,Quantum Bore,16.894,Epsilon,154.32,20.98,0.903,144606
EF-C-0007354,1,EF-073054,EQ-403007,Ion Pulverizer,7.13,Epsilon,1279.49,8.44,0.145,47620
EF-C-0007355,1,EF-971545,EQ-012071,Ion Pulverizer,15.104,Zeta,867.74,15.71,0.529,58059
EF-C-0007356,1,EF-404353,EQ-633916,Flux Rider,12.893,Zeta,1496.16,15.04,0.573,78174
EF-C-0007357,1,EF-629576,EQ-999525,Quantum Bore,6.89,Helionis Cluster,1169.08,3.64,0.996,196162
EF-C-0007358,1,EF-526551,EQ-363351,Ion Pulverizer,11.296,Epsilon,133.81,17.06,0.461,92779
EF-C-0007359,1,EF-830651,EQ-498183,Ion Pulverizer,14.465,Zeta,635,14.61,0.61,131500
EF-C-0007360,1,EF-280348,EQ-432467,ReglAggregators,19.575,Epsilon,997.65,3.57,0.463,66594
EF-C-0007361,1,EF-735392,EQ-947178,Ion Pulverizer,7.843,Epsilon,896.58,22.81,0.714,126983
EF-C-0007362,1,EF-995527,EQ-774545,Quantum Bore,12.172,Epsilon,880.41,13.8,0.659,118421
EF-C-0007363,1,EF-598136,EQ-969875,FexStram Carrier,9.853,Epsilon,540.79,16.38,0.832,41841
EF-C-0007364,1,EF-714247,EQ-303238,Ion Pulverizer,19.301,Zeta,770.18,17.63,0.202,76205
EF-C-0007365,1,EF-604726,EQ-277168,ReglAggregators,6.805,Epsilon,1296.26,12.09,0.707,38998
EF-C-0007366,1,EF-835560,EQ-072328,Ion Pulverizer,4.595,Helionis Cluster,695.07,12.46,0.375,41604
EF-C-0007367,1,EF-118981,EQ-349639,Graviton Extractor,18.657,Helionis Cluster,561.71,10.28,0.534,59574
EF-C-0007368,1,EF-849177,EQ-597390,ReglAggregators,15.902,Epsilon,258.51,5.78,0.325,55918
EF-C-0007369,1,EF-604324,EQ-564265,ReglAggregators,9.166,Zeta,456.42,6.68,0.624,48417
EF-C-0007370,1,EF-758091,EQ-691674,Flux Rider,7.78,Epsilon,1224.31,4.03,0.759,21448
EF-C-0007371,1,EF-390620,EQ-791318,Flux Rider_???5493,12.835,Zeta,1588,23.29,0.225,48515
EF-C-0007372,1,EF-375329,EQ-131938,FexStram Carrier,18.285,Zeta,1025.02,16.88,0.675,49900
EF-C-0007373,1,EF-296956,EQ-294453,Flux Rider,10.959,Zeta,1170.15,14.78,0.766,58520
EF-C-0007374,1,EF-336846,EQ-514824,Ion Pulverizer,3.618,Epsilon,462.38,12.99,0.759,64038
EF-C-0007375,1,EF-974439,EQ-885863,Graviton Extractor,12.158,Epsilon,500.75,15.03,0.254,42772
EF-C-0007376,1,EF-976320,EQ-217590,Quantum Bore,3,Epsilon,1617.52,21.78,0.405,144760
EF-C-0007377,1,EF-498426,EQ-480424,Quantum Bore,9.728,Zeta,224.89,18.39,0.273,119069
EF-C-0007378,1,EF-550345,EQ-975902,ReglAggregators,16.907,Zeta,628.24,3.86,0.598,47203
EF-C-0007379,1,EF-091459,EQ-211922,Quantum Bore,3.256,Helionis Cluster,960.35,7.64,0.598,62762
EF-C-0007380,1,EF-222604,EQ-021113,Graviton Extractor,9.625,Helionis Cluster,1695.66,11.59,0.658,26955
EF-C-0007381,1,EF-843152,EQ-361129,Ion Pulverizer,14.609,Epsilon,1785.5,23.97,0.397,119040
EF-C-0007382,1,EF-126717,EQ-090629,Flux Rider,11.314,Epsilon,365.26,3.3,0.54,33133
EF-C-0007383,1,EF-542078,EQ-775862,Ion Pulverizer,11.306,Zeta,1270.62,18.72,0.788,94274
EF-C-0007384,1,EF-543634,EQ-566290,Graviton Extractor,15.721,Zeta,1504.39,19.96,0.466,78294
EF-C-0007385,2,EF-543634,EQ-566290,Graviton Extractor,15.721,Zeta,1504.39,19.96,0.466,46482
EF-C-0007386,1,EF-543634,EQ-566290,Graviton Extractor,15.721,Zeta,1504.39,19.96,0.466,88900
EF-C-0007387,2,EF-543634,EQ-566290,Graviton Extractor,15.721,Zeta,1504.39,19.96,0.466,60158
EF-C-0007388,1,EF-918351,EQ-569946,ReglAggregators,11.882,Zeta,1229.02,5.49,0.812,59834
EF-C-0007389,1,EF-247581,EQ-231433,Ion Pulverizer,16.083,Epsilon,466.34,16.63,0.608,124684
EF-C-0007390,1,EF-081434,EQ-310639,FexStram Carrier,12.748,Zeta,1484.54,7.94,0.801,98239
EF-C-0007391,1,EF-334707,EQ-967202,Flux Rider,7.045,Helionis Cluster,1041.68,19.36,0.68,30631
EF-C-0007392,1,EF-301161,EQ-489589,FexStram Carrier,7.442,Epsilon,1345.02,19.14,0.489,34688
EF-C-0007393,1,EF-370167,EQ-881234,ReglAggregators,16.557,Helionis Cluster,488.48,23.67,0.848,117097
EF-C-0007394,1,EF-708377,EQ-877522,ReglAggregators,15.307,Helionis Cluster,1293.41,22,0.665,58714
EF-C-0007395,1,EF-607130,EQ-606245,Quantum Bore,3,Epsilon,1209.01,18.89,0.801,233325
EF-C-0007396,1,EF-837565,EQ-527776,Flux Rider,11.274,Epsilon,125.59,16.51,0.681,62176
EF-C-0007397,1,EF-276011,EQ-352642,Graviton Extractor,5.645,Helionis Cluster,181.1,14.25,0.746,98656
EF-C-0007398,1,EF-445754,EQ-531308,ReglAggregators,4.592,Zeta,1138.8,16.92,0.42,86482
EF-C-0007399,1,EF-724629,EQ-709731,Quantum Bore,12.522,Helionis Cluster,1515.75,5.96,0.717,59907
EF-C-0007400,1,EF-506761,EQ-368020,Ion Pulverizer,9.023,Zeta,889.9,11.28,0.727,65392
EF-C-0007401,1,EF-400226,EQ-767837,Quantum Bore,13.392,Epsilon,1231.45,0.78,0.78,76971
EF-C-0007402,1,EF-832621,EQ-100246,ReglAggregators,13.68,Epsilon,1015.82,18.83,0.587,93970
EF-C-0007403,1,EF-419843,EQ-430460,Quantum Bore,17.645,Epsilon,924.98,6.05,0.761,102855
EF-C-0007404,1,EF-621934,EQ-431585,Flux Rider,14.735,Epsilon,1428.59,5.94,0.7,57828
EF-C-0007405,1,EF-827167,EQ-501292,ReglAggregators,11.816,Zeta,785.23,13.64,0.637,60225
EF-C-0007406,1,EF-673025,EQ-532057,ReglAggregators,10.738,Helionis Cluster,1707.36,16.67,0.613,68075
EF-C-0007407,1,EF-190795,EQ-251512,FexStram Carrier,16.278,Zeta,546.47,18.4,0.568,41560
EF-C-0007408,1,EF-710991,EQ-586501,Flux Rider,10.655,Epsilon,832.84,13,0.671,39701
EF-C-0007409,1,EF-259064,EQ-706767,Quantum Bore,12.697,Zeta,1312.42,21.57,0.836,57162
EF-C-0007410,1,EF-168102,EQ-538362,ReglAggregators,7.105,Helionis Cluster,1590.53,18.98,0.758,84430
EF-C-0007411,2,EF-168102,EQ-538362,ReglAggregators,7.105,Helionis Cluster,1590.53,18.98,0.758,125092
EF-C-0007412,1,EF-168102,EQ-538362,ReglAggregators,7.105,Helionis Cluster,1590.53,18.98,0.758,178622
EF-C-0007413,2,EF-168102,EQ-538362,ReglAggregators,7.105,Helionis Cluster,1590.53,18.98,0.758,111862
EF-C-0007414,1,EF-801492,EQ-666170,ReglAggregators,17.358,Zeta,1228.35,1.93,0.802,62853
EF-C-0007415,1,EF-415782,EQ-757476,Quantum Bore,19.217,Zeta,487.25,16.35,0.509,79873
EF-C-0007416,1,EF-942526,EQ-649723,ReglAggregators,16.907,Epsilon,1496.82,13.29,0.85,80814
EF-C-0007417,1,EF-204694,EQ-735631,Flux Rider,13.531,Epsilon,280.22,12.38,0.15,118238
EF-C-0007418,1,EF-936500,EQ-506992,Quantum Bore,3,Zeta,1065.36,1.24,0.913,72698
EF-C-0007419,1,EF-620808,EQ-708096,Quantum Bore,4.726,Zeta,1198.15,19.33,0.605,53868
EF-C-0007420,1,EF-211749,EQ-514507,FexStram Carrier,14.434,Zeta,1171.04,7.12,0.667,22280
EF-C-0007421,1,EF-293108,EQ-854784,FexStram Carrier,6.072,Epsilon,1574.05,15.74,0.823,21026
EF-C-0007422,1,EF-386980,EQ-764818,FexStram Carrier,5.136,Zeta,1474.34,23.86,0.774,25690
EF-C-0007423,2,EF-386980,EQ-764818,FexStram Carrier,5.136,Zeta,1474.34,23.86,0.774,125600
EF-C-0007424,1,EF-386980,EQ-764818,FexStram Carrier,5.136,Zeta,1474.34,23.86,0.774,58902
EF-C-0007425,2,EF-386980,EQ-764818,FexStram Carrier,5.136,Zeta,1474.34,23.86,0.774,43497
EF-C-0007426,1,EF-457103,EQ-822262,FexStram Carrier,3.562,Helionis Cluster,1753.69,20.62,0.754,32914
EF-C-0007427,1,EF-135637,EQ-153783,ReglAggregators,6.517,Helionis Cluster,799.03,22,0.76,53090
EF-C-0007428,1,EF-506349,EQ-974589,Quantum Bore,10.207,Epsilon,1736.65,4.46,0.864,16816
EF-C-0007429,2,EF-506349,EQ-974589,Quantum Bore,10.207,Epsilon,1736.65,4.46,0.864,67882
EF-C-0007430,3,EF-506349,EQ-974589,Quantum Bore,10.207,Epsilon,1736.65,4.46,0.864,56333
EF-C-0007431,4,EF-506349,EQ-974589,Quantum Bore,10.207,Epsilon,1736.65,4.46,0.864,38207
EF-C-0007432,1,EF-408131,EQ-697782,Ion Pulverizer,16.409,Epsilon,942.19,23.06,0.652,190249
EF-C-0007433,1,EF-414556,EQ-894897,Graviton Extractor,7.984,Zeta,1793.75,2.2,0.749,48923
EF-C-0007434,1,EF-018357,EQ-309608,Flux Rider,12.658,Zeta,1286.29,1.18,0.591,84820
EF-C-0007435,1,EF-133650,EQ-600439,Unknown,15.122,Epsilon,1420.96,2.31,0.508,-87857
EF-C-0007436,1,EF-406265,EQ-199679,Quantum Bore,5.855,Helionis Cluster,913.54,13.59,0.877,59758
EF-C-0007437,1,EF-091050,EQ-110368,Graviton Extractor,15.533,Zeta,556.37,2.32,0.652,71291
EF-C-0007438,1,EF-962272,EQ-200015,Quantum Bore,8.385,Epsilon,516.06,12.02,0.511,63108
EF-C-0007439,1,EF-806373,EQ-790492,Ion Pulverizer,3,Helionis Cluster,1148.58,17.71,0.312,37373
EF-C-0007440,1,EF-991507,EQ-179544,Flux Rider,21.355,Helionis Cluster,1684.14,15.44,0.515,31091
EF-C-0007441,1,EF-196794,EQ-125054,FexStram Carrier,13.346,Epsilon,693.86,6.3,0.837,31433
EF-C-0007442,1,EF-711599,EQ-278032_???9561,Flux Rider,20.111,Zeta,1252.86,7.2,0.357,98416
EF-C-0007443,1,EF-516413,EQ-546698,Ion Pulverizer,11.913,Zeta,775.82,4.65,0.42,58931
EF-C-0007444,1,EF-009211,EQ-714165,ReglAggregators,10.46,Epsilon,1043.89,20.84,0.241,80957
EF-C-0007445,1,EF-926758,EQ-099129,Quantum Bore,15.649,Epsilon,995.82,16.99,0.739,64170
EF-C-0007446,1,EF-688093,EQ-934820,FexStram Carrier,16.354,Helionis Cluster,220.96,3.1,0.504,25494
EF-C-0007447,1,EF-584782,EQ-531825,Quantum Bore,18.962,Zeta,296,1.71,0.571,72640
EF-C-0007448,1,EF-535383,EQ-322103,Graviton Extractor,9.858,Epsilon,261.8,5.99,0.343,64176
EF-C-0007449,1,EF-037113,EQ-298752,Ion Pulverizer,5.113,Epsilon,1452.73,18.95,0.591,56253
EF-C-0007450,1,EF-441987,EQ-187399,Quantum Bore,9.19,Epsilon,513.85,20.29,0.378,109469
EF-C-0007451,1,EF-676826,EQ-069663,Quantum Bore,6.352,Helionis Cluster,1496.53,9.57,0.557,67451
EF-C-0007452,1,EF-080132,EQ-584946,Quantum Bore,10.881,Helionis Cluster,223.68,22.94,0.351,113455
EF-C-0007453,1,EF-406565,EQ-524583,Ion Pulverizer,8.029,Helionis Cluster,1347.34,9.82,0.769,29481
EF-C-0007454,1,EF-057638,EQ-670409,FexStram Carrier,8.128,Zeta,1120.33,19.79,0.543,57830
EF-C-0007455,1,EF-127573,EQ-879608,ReglAggregators,12.036,Helionis Cluster,1500.15,23.87,0.608,64636
EF-C-0007456,1,EF-489476,EQ-370189,Quantum Bore,8.696,Helionis Cluster,214.04,19.1,0.766,84934
EF-C-0007457,2,EF-489476,EQ-370189,Quantum Bore,8.696,Helionis Cluster,214.04,19.1,0.766,232582
EF-C-0007458,3,EF-489476,EQ-370189,Quantum Bore,8.696,Helionis Cluster,214.04,19.1,0.766,146957
EF-C-0007459,4,EF-489476,EQ-370189,Quantum Bore,8.696,Helionis Cluster,214.04,19.1,0.766,75990
EF-C-0007460,1,EF-268397,EQ-933665,ReglAggregators,3.181,Zeta,206.5,2.18,0.896,49195
EF-C-0007461,1,EF-777620,EQ-849466,Quantum Bore,15.923,Zeta,618.04,1.02,0.831,48940
EF-C-0007462,1,EF-432549,EQ-091356,ReglAggregators,13.215,Helionis Cluster,1616.5,15.94,0.734,87817
EF-C-0007463,1,EF-476066,EQ-591828,Quantum Bore,15.049,Helionis Cluster,1395.46,11.39,0.793,111247
EF-C-0007464,1,EF-953349,EQ-944444,Flux Rider,14.377,Helionis Cluster,136.89,19.81,0.937,21471
EF-C-0007465,1,EF-242516,EQ-506940,ReglAggregators,3,Helionis Cluster,1488.11,14.39,0.943,79467
EF-C-0007466,1,EF-148662,EQ-205534,Graviton Extractor,4.596,Helionis Cluster,570.9,21.03,0.423,103912
EF-C-0007467,1,EF-412137,EQ-279746,ReglAggregators,7.66,Epsilon,1163.02,19.05,0.252,102456
EF-C-0007468,1,EF-597193,EQ-959695,Graviton Extractor,10.554,Helionis Cluster,1328.6,13.93,0.466,66173
EF-C-0007469,1,EF-455201,EQ-725462,Ion Pulverizer,13.498,Epsilon,1410.08,21.62,0.374,75113
EF-C-0007470,1,EF-215477,EQ-902511,Graviton Extractor,11.555,Helionis Cluster,1785.64,12.24,0.685,23961
EF-C-0007471,1,EF-705038,EQ-795679,Quantum Bore,12.316,Helionis Cluster,1488.96,22.04,0.409,139279
EF-C-0007472,1,EF-265253,EQ-741409,ReglAggregators,5.578,Epsilon,1679.21,17.14,0.673,96842
EF-C-0007473,1,EF-350038,EQ-161913,Quantum Bore,6.174,Epsilon,1349.27,17.88,0.792,228420
EF-C-0007474,1,EF-944291,EQ-340407,Ion Pulverizer,8.336,Epsilon,975.82,16.86,0.315,39934
EF-C-0007475,1,EF-122397,EQ-585627,ReglAggregators,12.334,Zeta,1740.83,22.51,0.561,129168
EF-C-0007476,1,EF-112204,EQ-572328,ReglAggregators,13.719,Helionis Cluster,976.34,21.1,0.176,55640
EF-C-0007477,1,EF-194613,EQ-815557,Flux Rider,10.841,Zeta,633,8.69,0.855,62946
EF-C-0007478,1,EF-490277,EQ-833174,Flux Rider,9.775,Helionis Cluster,1685.69,13.18,0.876,21263
EF-C-0007479,1,EF-557868,EQ-059893,Flux Rider,9.331,Zeta,544.71,10.16,0.727,57996
EF-C-0007480,1,EF-827289,EQ-547330,Ion Pulverizer,6.075,Zeta,745.47,17.55,0.415,98643
EF-C-0007481,1,EF-586193,EQ-561964,Graviton Extractor,11.767,Epsilon,711.99,18.48,0.4,66927
EF-C-0007482,1,EF-175280,EQ-089821,Ion Pulverizer,5.875,Helionis Cluster,654.43,22.45,0.501,102745
EF-C-0007483,1,EF-840706,EQ-022616,Flux Rider,8.383,Epsilon,1626.46,9.61,0.439,39817
EF-C-0007484,1,EF-707965,EQ-156465,Quantum Bore,7.248,Zeta,-718.51,19.93,0.759,105334
EF-C-0007485,1,EF-892882,EQ-219332,FexStram Carrier,12.222,Helionis Cluster,979.63,23.72,0.738,42954
EF-C-0007486,1,EF-548036,EQ-909355,Graviton Extractor,15.883,Helionis Cluster,1441.11,15.52,0.451,47576
EF-C-0007487,1,EF-654524,EQ-208044,Ion Pulverizer,11.587,Zeta,290.14,15.92,0.819,100110
EF-C-0007488,1,EF-690293,EQ-757039,Flux Rider,6.011,Helionis Cluster,151.91,23.54,0.555,28257
EF-C-0007489,1,EF-791275,EQ-359940,FexStram Carrier,16.223,Helionis Cluster,793.01,17.43,0.896,116714
EF-C-0007490,1,EF-873121,EQ-540157,Ion Pulverizer,10.925,Epsilon,1051.45,12.63,0.652,83826
EF-C-0007491,1,EF-833159,EQ-180253,Ion Pulverizer,9.833,Helionis Cluster,1039.28,20.3,0.667,62520
EF-C-0007492,1,EF-557066,EQ-527529,Quantum Bore,8.739,Zeta,0,3.84,0.354,153591
EF-C-0007493,1,EF-840291,EQ-499358,Graviton Extractor,15.735,Helionis Cluster,1565.4,20.31,0.474,88583
EF-C-0007494,1,EF-727479,EQ-011446,Quantum Bore,3,Epsilon,17493.55386,4.96,0.817,88115
