claim_id,claim_seq,policy_id,shipment_id,cargo_type,cargo_value,weight,route_risk,distance,transit_duration,pilot_experience,vessel_age,container_type,solar_radiation,debris_density,exposure,claim_amount
CAR-C-0025031,3,CL-737631,S-622925,supplies,600000,60000,2,34.22,25.496,10.788,26.945,DockArc Freight Case,0.376,0.039,0.142,25464
CAR-C-0025032,1,CL-720404,S-134384,gold,678000000,5000,4,25.23,16.713,27.611,13.252,DeepSpace Haulbox,0.225,0.567,0.099,11599088
CAR-C-0025033,2,CL-720404,S-134384,gold,678000000,5000,4,25.23,16.713,27.611,70.72619273,DeepSpace Haulbox,0.225,0.567,0.099,21409986
CAR-C-0025034,1,CL-810872,S-974941,supplies,700000,70000,5,25.22,21.514,11.975,13.003,HardSeal Transit Crate,0.168,0.308,0.177,67733
CAR-C-0025035,2,CL-810872,S-974941,supplies,700000,70000,5,25.22,21.514,11.975,13.003,HardSeal Transit Crate,0.168,0.308,0.177,57288
CAR-C-0025036,1,CL-337634,S-081685,supplies,1000000,100000,3,7.71,4.464,15.778,18.321,LongHaul Vault Canister,0.075,0.341,0.507,47164
CAR-C-0025037,1,CL-219030,S-351432,rare earths,3400000,40000,3,1.58,1.019,14.994,47.938,LongHaul Vault Canister,0.039,0.389,0.511,94323
CAR-C-0025038,1,CL-535589,S-148565,cobalt,7280000,140000,3,1.58,1,10.348,23.281,DeepSpace Haulbox,0.213,0.198,0.167,684668
CAR-C-0025039,2,CL-535589,S-148565,cobalt,7280000,140000,3,1.58,1,10.348,23.281,DeepSpace Haulbox,0.213,0.198,0.167,97434
CAR-C-0025040,3,CL-535589,S-148565,cobalt,7280000,140000,3,1.58,1,10.348,23.281,DeepSpace Haulbox,0.213,0.198,0.167,1050020
CAR-C-0025041,1,CL-236392,S-165434,titanium,1575000,225000,2,22.85,13.296,8.277,30.445,DockArc Freight Case,0.333,0.249,0.314,23431
CAR-C-0025042,1,CL-263577,S-260927,lithium,12300000,150000,5,31.07,14.955,6.863,4.171,DockArc Freight Case,0.465,0.208,0.228,1171363
CAR-C-0025043,1,CL-742974,S-153870,gold,542400000,4000,4,27.86,20.126,13.347,25.817,DockArc Freight Case,0.126,0.425,0.923,19874470
CAR-C-0025044,1,CL-388690,S-181318,gold,678000000,5000,1,25.3,20.957,8.563,29.902,QuantumCrate Module,0,0.268,0.151,5115451
CAR-C-0025045,1,CL-664571,S-430956,cobalt,5200000,100000,3,12.28,5.682,11.783,1,DockArc Freight Case,0.204,0.23,0.145,321101
CAR-C-0025046,1,CL-370315,S-089227,titanium,875000,125000,3,35.68,16.399,17.863,5.534,DockArc Freight Case,0.152,0.264,0.422,6127
CAR-C-0025047,2,CL-370315,S-089227,titanium,875000,125000,3,35.68,16.399,17.863,5.534,DockArc Freight Case,0.152,0.264,0.422,62337
CAR-C-0025048,1,CL-049700,S-603488,supplies,1000000,100000,4,19.25,11.708,22.382,23.944,LongHaul Vault Canister,0.271,0.267,0.083,57474
CAR-C-0025049,1,CL-216420,S-255116,supplies,1000000,100000,3,1.58,1,17.186,19.372,LongHaul Vault Canister,0.211,0.271,0.922,90714
CAR-C-0025050,1,CL-756582,S-753576,lithium,11070000,135000,4,1.58,1.055,8.214,42.622,HardSeal Transit Crate,0.152,0.147,0.746,1539638
CAR-C-0025051,2,CL-756582,S-753576,lithium,11070000,135000,4,1.58,1.055,8.214,42.622,HardSeal Transit Crate,0.152,0.147,0.746,760973
CAR-C-0025052,1,CL-786395,S-785269,cobalt,6240000,120000,3,5.71,1.884,16.895,8.36,DockArc Freight Case,0,0.295,0.483,211739
CAR-C-0025053,1,CL-682996,S-205690,gold,678000000,5000,4,27.1,14.999,15.816,17.813,HardSeal Transit Crate,0.277,0.2,0.175,30864472
CAR-C-0025054,1,CL-895951,S-514410,cobalt,7280000,140000,3,9.91,7.135,16.04,21.958,HardSeal Transit Crate,0.148,0.243,0.621,633376
CAR-C-0025055,1,CL-982797,S-644863,rare earths,4250000,50000,3,56.06,34.819,17.449,24.984,DeepSpace Haulbox,0.398,0.204,0.188,474150
CAR-C-0025056,1,CL-199179,S-452680,lithium,9840000,120000,3,22.89,13.297,21.568,15.876,HardSeal Transit Crate,0.134,0.286,0.177,394236
CAR-C-0025057,1,CL-172910_???2865,S-424788,platinum,147150000,2700,1,61.99,41.107,10.361,26.261,QuantumCrate Module,0.333,0.287,0.123,6891363
CAR-C-0025058,1,CL-376908,S-774530,lithium,12300000,150000,1,40.99,21.286,12.009,19.178,DockArc Freight Case,0.144,0.122,0.157,803989
CAR-C-0025059,1,CL-944366,S-514923,supplies,700000,70000,3,55.13,44.204,16.057,5.126,QuantumCrate Module,0.487,0.276,0.464,25710
CAR-C-0025060,1,CL-904526,S-862412,lithium,7380000,90000,3,8.98,5.518,10.471,23.442,DeepSpace Haulbox,0.248,0.136,0.216,1204224
CAR-C-0025061,1,Unknown,S-134774,lithium,12300000,150000,3,91.77,54.82,10.445,23.331,DockArc Freight Case,0.29,0.36,0.8,708871
CAR-C-0025062,1,CL-594959,S-941252,cobalt,7280000,140000,3,58.7,38.554,4.771,17.011,QuantumCrate Module,0.348,0.295,0.757,166756
CAR-C-0025063,1,CL-117268,S-227323,rare earths,3825000,45000,4,13.75,8.435,11.92,42.725,DeepSpace Haulbox,0.142,0.24,0.143,347880
CAR-C-0025064,1,CL-333905,S-795850,lithium,8610000,105000,3,22.09,15.241,9.44,24.398,HardSeal Transit Crate,0.281,0.103,0.754,218913
CAR-C-0025065,1,CL-535694,S-692348,cobalt,6240000,120000,2,8.96,6.502,17.2,17.028,QuantumCrate Module,0.265,0.109,0.21,579888
CAR-C-0025066,1,CL-520681,S-236178,platinum,114450000,2100,4,23.49,13.917,5.128,34.954,HardSeal Transit Crate,0.239,0.23,0,2251590
CAR-C-0025067,1,CL-805206,S-114097,gold,542400000,4000,3,47.13,30.17,15.479,12.502,QuantumCrate Module,0.307,0.177,0.709,7760003
CAR-C-0025068,1,CL-468817,S-885990,gold,678000000,5000,3,43.62,24.976,12.642,21.886,LongHaul Vault Canister,0.312,0.437,0.18,20908221
CAR-C-0025069,1,CL-387946,S-396418,supplies,700000,70000,3,6.2,3.102,14.152,20.737,HardSeal Transit Crate,0.113,0.187,0.602,20741
CAR-C-0025070,1,CL-824804,S-482282,titanium,1050000,150000,4,1.58,1.243,16.574,21.238,LongHaul Vault Canister,0.211,0.238,0.193,202805
CAR-C-0025071,2,CL-824804,S-482282,titanium,1050000,150000,4,1.58,1.243,16.574,21.238,LongHaul Vault Canister,0.211,0.238,0.193,50417
CAR-C-0025072,1,CL-343495,S-126410,platinum,163500000,3000,1,18.91,12.85,14.931,12.203,HardSeal Transit Crate,0.193,0.199,0.099,16455707
CAR-C-0025073,2,CL-343495,S-126410,platinum,163500000,3000,1,18.91,12.85,14.931,12.203,HardSeal Transit Crate,0.193,0.199,0.099,10748041
CAR-C-0025074,1,CL-458349,S-350237,lithium,6150000,75000,3,14.14,6.613,13.711,5.233,HardSeal Transit Crate,0.263,0.207,0.838,240102
CAR-C-0025075,1,CL-741537,S-289185,platinum,130800000,2400,1,14.25,5.328,8.405,8.763,HardSeal Transit Crate,0.086,0.195,0.599,14843990
CAR-C-0025076,1,CL-142994,S-581776,platinum,147150000,2700,3,26.77,17.836,21.816,36.436,DockArc Freight Case,0.179,0.153,0.083,6440356
CAR-C-0025077,1,CL-320062,S-630176,gold,542400000,4000,5,1.58,1.045,28.819,11.393,LongHaul Vault Canister,0.17,0.3,0.985,86116790
CAR-C-0025078,1,CL-328257,S-592609,supplies,600000,60000,5,11.69,5.482,11.44,35.181,QuantumCrate Module,0.21,0.298,0.214,34715
CAR-C-0025079,1,CL-499953,S-711232,lithium,12300000,150000,1,26.68,16.447,13.445,4.028,HardSeal Transit Crate,0.259,0.205,0.083,850470
CAR-C-0025080,2,CL-499953,S-711232,lithium,12300000,150000,1,26.68,16.447,13.445,4.028,HardSeal Transit Crate,0.259,0.205,0.083,1162345
CAR-C-0025081,3,CL-499953,S-711232,lithium,12300000,150000,1,26.68,16.447,13.445,4.028,HardSeal Transit Crate,0.259,0.205,0.083,2696311
CAR-C-0025082,1,CL-390052,S-353160,gold,339000000,2500,3,22.07,12.883,16.56,24.757,DockArc Freight Case,0.215,0.184,0.638,10896610
CAR-C-0025083,1,Unknown,S-719627,gold,678000000,5000,5,45.95,29.559,8.041,12.053,LongHaul Vault Canister,0.564,0.497,0.14,283569898
CAR-C-0025084,1,CL-793626,S-329500,rare earths,3825000,45000,3,1.58,1,22.134,20.788,QuantumCrate Module,0.244,0.231,0.168,573875
CAR-C-0025085,1,CL-252262,S-419185,cobalt,7280000,140000,3,59.76,43.204,13.065,34.342,LongHaul Vault Canister,0.374,0.424,0.15,896087
CAR-C-0025086,2,CL-252262,S-419185,cobalt,7280000,140000,3,59.76,43.204,13.065,34.342,LongHaul Vault Canister,0.374,0.424,0.15,3267613
CAR-C-0025087,1,CL-930590,S-172274,cobalt,8320000,160000,3,48.49,35.102,13.763,17.406,HardSeal Transit Crate,0.488,0.301,0.136,1338465
CAR-C-0025088,2,CL-930590,S-172274,cobalt,8320000,160000,3,48.49,35.102,13.763,17.406,HardSeal Transit Crate,0.488,0.301,0.136,1359093
CAR-C-0025089,3,CL-930590,S-172274,cobalt,8320000,160000,3,48.49,35.102,13.763,17.406,HardSeal Transit Crate,0.488,0.301,0.136,81324
CAR-C-0025090,1,CL-003930,S-580349,rare earths,2125000,25000,3,10.39,5.166,21.117,15.832,LongHaul Vault Canister,0.102,0.238,0.156,123652
CAR-C-0025091,1,CL-977759,S-995275,cobalt,5200000,100000,3,19.45,10.388,12.323,9.405,QuantumCrate Module,0.091,0.32,0.192,118113
CAR-C-0025092,2,CL-977759,S-995275,cobalt,5200000,100000,3,19.45,10.388,12.323,9.405,QuantumCrate Module,0.091,0.32,0.192,504202
CAR-C-0025093,1,CL-925141,S-893265,supplies,900000,90000,5,46.29,30.968,18.277,16.917,DeepSpace Haulbox,0.473,0.249,0.956,192377
CAR-C-0025094,1,CL-623062,S-035522,lithium,6150000,75000,3,41.87,26.804,15.209,29.317,DockArc Freight Case,0.313,0.17,0.545,293272
CAR-C-0025095,1,CL-808177,S-104757,platinum,81750000,1500,3,20.11,14.996,16.907,8.183,HardSeal Transit Crate,0.259,0.324,0.467,6941666
CAR-C-0025096,1,CL-246039,S-632874,gold,678000000,5000,3,29.5,17.53,12.61,22.017,DockArc Freight Case,0.258,0.186,0.153,37019337
CAR-C-0025097,1,CL-054058,S-337639,cobalt,9360000,180000,2,58.45,36.776,7.713,20.811,DeepSpace Haulbox,0.517,0.196,0.875,167285
CAR-C-0025098,1,CL-271287,S-399413,platinum,114450000,2100,5,8.44,5.649,9.1,24.8,HardSeal Transit Crate,0.249,0.431,0.38,8522580
CAR-C-0025099,1,CL-689843,S-948240,rare earths,2975000,35000,5,1.58,1.2,6.768,12.258,HardSeal Transit Crate,0.231,0.362,0.554,293154
CAR-C-0025100,1,CL-419415,S-829676,cobalt,5200000,100000,1,1.58,1,22.221,21.281,LongHaul Vault Canister,0.079,0,0.246,90649
CAR-C-0025101,2,CL-419415,S-829676,cobalt,5200000,100000,1,1.58,1,22.221,21.281,LongHaul Vault Canister,0.079,0,0.246,596866
CAR-C-0025102,1,CL-369018,S-416991,lithium,6150000,75000,4,18.24,8.448,4.397,16.208,DeepSpace Haulbox,0.271,0.219,0.809,155439
CAR-C-0025103,1,CL-366864,S-519847,titanium,1575000,225000,1,1.58,1,9.975,32.077,LongHaul Vault Canister,0.384,0.25,0.091,108652
CAR-C-0025104,1,CL-878571,S-595316,rare earths,2550000,30000,4,1.58,1.184,16.651,10.492,DockArc Freight Case,0.221,0.162,0.244,49933
CAR-C-0025105,1,CL-507712,S-857179,gold,339000000,2500,3,28.85,18.18,13.036,25.592,QuantumCrate Module,0.35,0.142,0.113,44667396
CAR-C-0025106,1,CL-917269,S-284762,supplies,700000,70000,3,36.61,24.365,13.139,4.391,HardSeal Transit Crate,0.264,0.313,0.44,55435
CAR-C-0025107,1,CL-638850,S-588546,supplies,1000000,100000,5,1.58,1,7.238,14.739,LongHaul Vault Canister,0.106,0.44,0.499,159232
CAR-C-0025108,1,CL-847624,S-813532,rare earths,3400000,40000,4,1.58,1.057,20.397,10.829,DeepSpace Haulbox,0.099,0.141,0.206,301109
CAR-C-0025109,1,CL-984658,S-384429,gold,339000000,2500,2,51.38,24.994,17.163,22.316,DockArc Freight Case,0.286,0.199,0.229,13797640
CAR-C-0025110,2,CL-984658,S-384429,gold,339000000,2500,2,51.38,24.994,17.163,22.316,DockArc Freight Case,0.286,0.199,0.229,20581722
CAR-C-0025111,1,CL-937484,S-123912,titanium,1225000,175000,3,28.41,11.254,16.481,25.948,DockArc Freight Case,0.286,0.213,0.695,27279
CAR-C-0025112,1,CL-237981,S-336443,titanium,1225000,175000,3,23.19,16.074,7.893,35.818,DeepSpace Haulbox,0.038,0.275,0.195,226045
CAR-C-0025113,2,CL-237981,S-336443,titanium,1225000,175000,3,23.19,16.074,7.893,35.818,DeepSpace Haulbox,0.038,0.275,0.195,148019
CAR-C-0025114,1,CL-325000,S-495092,cobalt,9360000,180000,2,19.23,13.273,26.707,37.901,DeepSpace Haulbox,0.227,0.253,0.56,403092
CAR-C-0025115,1,CL-462695,S-507672,supplies,900000,90000,4,13.69,10.347,23.254,6.342,QuantumCrate Module,0.216,0.292,0.177,68441
CAR-C-0025116,2,CL-462695,S-507672,supplies,900000,90000,4,13.69,10.347,23.254,6.342,QuantumCrate Module,0.216,0.292,0.177,45276
CAR-C-0025117,3,CL-462695,S-507672,supplies,900000,90000,4,13.69,10.347,23.254,6.342,QuantumCrate Module,0.216,0.292,0.177,87902
CAR-C-0025118,1,CL-738451,S-451305,supplies,500000,50000,4,30.21,11.485,17.722,27.551,QuantumCrate Module,0.214,0.253,0.244,27628
CAR-C-0025119,1,CL-018640,S-405902,supplies,500000,50000,3,42.54,20.015,13.576,1,HardSeal Transit Crate,0.337,0.318,0.355,60099
CAR-C-0025120,1,CL-287496,S-807511,gold,678000000,5000,4,16.18,8.835,19.958,31.132,DeepSpace Haulbox,0.235,0.206,0.121,42548329
CAR-C-0025121,1,CL-271587,S-064726,lithium,8610000,105000,4,1.58,1,9.554,26.216,DeepSpace Haulbox,0.292,0.312,0.223,341817
CAR-C-0025122,1,CL-600281,S-090765,lithium,9840000,120000,5,1.58,1,19.342,29.628,LongHaul Vault Canister,0.007,0.381,0.269,862283
CAR-C-0025123,1,CL-020824,S-188934,lithium,6150000,75000,1,12.88,7.993,19.585,15.382,DeepSpace Haulbox,0.01,0.183,0.23,466195
CAR-C-0025124,1,CL-985797,S-596580,supplies,800000,80000,3,1.58,1,16.794,25.052,LongHaul Vault Canister,0.247,0.164,0.204,39265
CAR-C-0025125,2,CL-985797,S-596580,supplies,800000,80000,3,1.58,1,16.794,25.052,LongHaul Vault Canister,0.247,0.164,0.204,119922
CAR-C-0025126,1,CL-922779,S-496811,titanium,1575000,225000,4,33.22,16.692,12.202,17.984,QuantumCrate Module,0.424,0.162,0.481,27507
CAR-C-0025127,1,CL-610975,S-987540,lithium,6150000,75000,3,48.19,24.58,19.638,22.656,QuantumCrate Module,0.291,0.281,0.573,164215
CAR-C-0025128,1,CL-112551,S-608577,cobalt,9360000,180000,5,40.92,25.938,15.224,31.679,DockArc Freight Case,0.317,0.338,0.56,2472993
CAR-C-0025129,1,CL-967045,S-410023,gold,406800000,3000,3,16.05,8.943,14.92,18.05,HardSeal Transit Crate,0.26,0.138,0.124,71422975
CAR-C-0025130,1,CL-190984,S-653086,titanium,1050000,150000,3,64.52,35.561,9.191,13.658,DockArc Freight Case,0.305,0.23,0.805,164103
CAR-C-0025131,2,CL-190984,S-653086,titanium,1050000,150000,3,64.52,35.561,9.191,13.658,DockArc Freight Case,0.305,0.23,0.805,228615
CAR-C-0025132,1,CL-242418,S-121358,titanium,1750000,250000,5,19.37,13.615,10.387,37.737,QuantumCrate Module,0.219,0.402,0.223,69971
CAR-C-0025133,1,CL-045147,S-266858,titanium,1225000,175000,4,48.5,33.756,13.99,9.803,LongHaul Vault Canister,0.427,0.296,0.245,323269
CAR-C-0025134,1,CL-419868,S-227217,lithium,8610000,105000,3,38.93,26.297,11.736,3.712,DockArc Freight Case,0.197,0.326,0.606,273661
CAR-C-0025135,1,CL-371413,S-119137,supplies,900000,90000,1,27.11,20.027,12.039,23.189,QuantumCrate Module,0.119,0.313,0.416,39879
CAR-C-0025136,1,CL-899310,S-760324,cobalt,10400000,200000,3,4.96,2.745,18.422,21.46,HardSeal Transit Crate,0.259,0.158,0.666,1569599
CAR-C-0025137,1,CL-714720,S-487708,lithium,7380000,90000,3,41.81,26.997,17.505,29.756,DeepSpace Haulbox,0.22,0.24,0.2,236397
CAR-C-0025138,2,CL-714720,S-487708,lithium,7380000,90000,3,41.81,26.997,17.505,29.756,DeepSpace Haulbox,0.22,0.24,0.2,1083572
CAR-C-0025139,1,CL-519384,S-410068,titanium,1050000,150000,3,16.49,7.825,21.756,23.518,QuantumCrate Module,0.149,0,0.819,215008
CAR-C-0025140,1,CL-111585,S-316615,cobalt,9360000,180000,3,28.04,13.836,13.036,17.081,LongHaul Vault Canister,0.192,0.149,0.707,469104
CAR-C-0025141,2,CL-111585,S-316615,cobalt,9360000,180000,3,28.04,13.836,13.036,17.081,LongHaul Vault Canister,0.192,0.149,0.707,387896
CAR-C-0025142,1,CL-282171,S-724211,supplies,900000,90000,2,4.15,2.978,15.274,24.92,LongHaul Vault Canister,0.142,0.341,0.212,156062
CAR-C-0025143,1,CL-567468,S-472253,supplies,1000000,100000,3,38.31,22.551,9.045,39.199,DeepSpace Haulbox,0.399,0.247,0.134,19863
CAR-C-0025144,1,CL-344878,S-439963,lithium,7380000,90000,4,39.38,15.29,17.855,26.161,DeepSpace Haulbox,0.285,0.337,0.24,116088
CAR-C-0025145,1,CL-486587,S-557047,cobalt,5200000,100000,5,32.74,17.386,12.12,2.324,DeepSpace Haulbox,0.409,0.272,0.09,71556
CAR-C-0025146,1,CL-983692,S-690123,lithium,6150000,75000,5,1.58,1,10.819,3.503,DockArc Freight Case,0.172,0.232,0.15,236141
CAR-C-0025147,1,CL-145545,S-468334,supplies,1000000,100000,2,6.74,5.368,17.204,25.719,DeepSpace Haulbox,0.18,0.235,0.108,21099
CAR-C-0025148,2,CL-145545,S-468334,supplies,1000000,100000,2,6.74,5.368,17.204,25.719,DeepSpace Haulbox,0.18,0.235,0.108,22124
CAR-C-0025149,1,CL-163046,S-849879,rare earths,2125000,25000,3,13.77,10.315,18.845,1,DeepSpace Haulbox,0.131,0.101,0.655,66552
CAR-C-0025150,2,CL-163046,S-849879,rare earths,2125000,25000,3,13.77,10.315,18.845,1,DeepSpace Haulbox,0.131,0.101,0.655,261800
CAR-C-0025151,3,CL-163046,S-849879,rare earths,-2125000,25000,3,13.77,10.315,18.845,1,DeepSpace Haulbox,0.131,0.101,0.655,98336
CAR-C-0025152,1,CL-502623,S-804459,gold,406800000,3000,3,1.58,1.19,16.689,25.954,LongHaul Vault Canister,0.157,0.043,0.221,106677489
CAR-C-0025153,2,CL-502623,S-804459,gold,406800000,3000,3,1.58,1.19,16.689,25.954,LongHaul Vault Canister,0.157,0.043,0.221,28587909
CAR-C-0025154,1,CL-727399,S-156341,rare earths,2125000,25000,3,43.53,24.266,16.172,24.755,DeepSpace Haulbox,0.365,0.285,0.083,229313
CAR-C-0025155,1,CL-108470,S-323544,lithium,9840000,120000,3,14.01,6.396,21.305,21.947,HardSeal Transit Crate,0.171,0.363,0.2,576999
CAR-C-0025156,2,CL-108470,S-323544,lithium,9840000,120000,3,14.01,6.396,21.305,21.947,HardSeal Transit Crate,0.171,0.363,0.2,887705
CAR-C-0025157,3,CL-108470,S-323544,lithium,9840000,120000,3,14.01,6.396,21.305,21.947,HardSeal Transit Crate,0.171,0.363,0.2,2676486
CAR-C-0025158,1,CL-155827,S-452010,supplies,600000,60000,3,10.05,6.161,12.857,29.737,DeepSpace Haulbox,0.407,0.124,0.232,12318
CAR-C-0025159,1,CL-122957,S-324608,lithium,12300000,150000,4,11.86,8.057,12.155,29.108,LongHaul Vault Canister,0.192,0.28,0.385,1393185
CAR-C-0025160,1,CL-351817,S-795155,platinum,163500000,3000,5,47.08,20.415,16.118,32.925,DockArc Freight Case,0.264,0.399,0.083,17738182
CAR-C-0025161,1,CL-078635,S-938970,titanium,1750000,250000,3,21.77,11.494,13.795,14.17,LongHaul Vault Canister,0.162,0.338,0.79,114110
CAR-C-0025162,1,CL-498832,S-715335,rare earths,0,35000,5,2.39,1.43,17.022,3.976,DockArc Freight Case,0.188,0.179,0.729,115472
CAR-C-0025163,1,CL-927494,S-210977,lithium,9840000,120000,4,1.58,1.055,15.506,12.598,QuantumCrate Module,0.251,0.26,0.792,717842
CAR-C-0025164,1,CL-179268,S-016296,titanium,1050000,150000,3,1.58,1,13.941,8.718,QuantumCrate Module,0.271,0.183,0.083,22401
CAR-C-0025165,2,CL-179268,S-016296,titanium,1050000,150000,3,1.58,1,13.941,8.718,QuantumCrate Module,0.271,0.183,0.083,106984
CAR-C-0025166,1,CL-208255,S-217901,rare earths,2975000,35000,1,1.58,1.184,10.958,19.885,DockArc Freight Case,0.053,0.165,0.238,112188
CAR-C-0025167,1,CL-258007,S-098822,cobalt,6240000,120000,4,1.58,1.082,13.909,18.76,DockArc Freight Case,0.235,0.358,0.231,515954
CAR-C-0025168,2,CL-258007,S-098822,cobalt,6240000,120000,4,1.58,1.082,13.909,18.76,DockArc Freight Case,0.235,0.358,0.231,227090
CAR-C-0025169,1,CL-041077,S-903570,gold,610200000,4500,3,19.07,8.703,20.223,15.457,DeepSpace Haulbox,0.241,0.087,0.825,12072877
CAR-C-0025170,1,CL-942124,S-712474,titanium,1575000,225000,4,32.56,17.029,6.246,22.629,DeepSpace Haulbox,0.395,0.135,0.962,55355
CAR-C-0025171,1,CL-522778,S-762007,lithium,12300000,150000,5,31.5,17.981,15.53,33.446,LongHaul Vault Canister,0.244,0.384,0.134,240239
CAR-C-0025172,2,CL-522778,S-762007,lithium,12300000,150000,5,31.5,17.981,15.53,33.446,LongHaul Vault Canister,0.244,0.384,0.134,161727
CAR-C-0025173,3,CL-522778,S-762007,lithium,12300000,150000,5,31.5,17.981,15.53,33.446,LongHaul Vault Canister,0.244,0.384,0.134,670199
CAR-C-0025174,1,CL-112753,S-329859,lithium,7380000,90000,4,59.91,32.399,17.958,1,DockArc Freight Case,0.433,0.228,0.147,654963
CAR-C-0025175,2,CL-112753,S-329859,lithium,7380000,90000,4,59.91,32.399,17.958,1,DockArc Freight Case,0.433,0.228,0.147,494518
CAR-C-0025176,1,CL-185244,S-816918,rare earths,2550000,30000,4,1.58,1,6.572,30.165,HardSeal Transit Crate,0.094,0.26,0.126,46477
CAR-C-0025177,2,CL-185244,S-816918,rare earths,2550000,30000,4,1.58,1,6.572,30.165,HardSeal Transit Crate,0.094,0.26,0.126,116592
CAR-C-0025178,1,CL-859579,S-476034,titanium,1050000,150000,2,40.67,27.584,14.457,21.17,HardSeal Transit Crate,0.23,0.167,0.837,45823
CAR-C-0025179,1,CL-700732,S-167478,gold,406800000,3000,4,22.5,12.439,12.737,25.897,QuantumCrate Module,0.256,0.172,0.138,14556260
CAR-C-0025180,1,CL-436195,S-979324,platinum,81750000,1500,1,34.9,13.637,7.868,15.237,QuantumCrate Module,0.066,0.216,0.196,545088
CAR-C-0025181,2,CL-436195,S-979324,platinum,81750000,1500,1,34.9,13.637,7.868,15.237,QuantumCrate Module,0.066,0.216,0.196,9376001
CAR-C-0025182,1,CL-881314,S-352113,lithium,6150000,75000,3,16.86,10.505,11.993,17.798,LongHaul Vault Canister,0.182,0.346,0.244,786120
CAR-C-0025183,2,CL-881314,S-352113,lithium,6150000,75000,3,16.86,10.505,11.993,17.798,LongHaul Vault Canister,0.182,0.346,0.244,241058
CAR-C-0025184,1,CL-668853,S-719121,titanium,1225000,175000,4,24.86,11.146,24.893,49.323,QuantumCrate Module,0.335,0.282,0.156,142913
CAR-C-0025185,2,CL-668853,S-719121,titanium,1225000,175000,4,24.86,11.146,24.893,569.9853218,QuantumCrate Module,0.335,0.282,0.156,74738
CAR-C-0025186,1,CL-615354,S-107449,cobalt,7280000,140000,2,21.26,12.878,11.635,30.519,HardSeal Transit Crate,0.254,0.288,0.231,284158
CAR-C-0025187,1,CL-867770,S-109079,titanium,875000,125000,4,13.61,11.474,18.276,17.485,QuantumCrate Module,0.294,0.325,0.835,123423
CAR-C-0025188,1,CL-080033,S-549414,cobalt,5200000,100000,4,40.68,21.797,14.391,31.574,QuantumCrate Module,0.312,0.306,0.083,301634
CAR-C-0025189,1,CL-126755,S-100270,supplies,800000,80000,5,43.67,32.845,10.048,16.473,HardSeal Transit Crate,0.297,0.31,0.123,195695
CAR-C-0025190,1,CL-722335,S-240969,cobalt,9360000,180000,3,22.68,16.027,20.132,14.798,DockArc Freight Case,0.123,0.258,0.09,183638
CAR-C-0025191,1,CL-762719,S-969310,platinum,147150000,2700,3,4.24,3.055,18.562,37.753,HardSeal Transit Crate,0.16,0.2,0.662,30061706
CAR-C-0025192,1,CL-003526,S-443265,titanium,1750000,250000,4,41.25,25.121,7.539,34.724,QuantumCrate Module,0.293,0.352,0.214,286617
CAR-C-0025193,2,CL-003526,S-443265,titanium,1750000,250000,4,41.25,25.121,7.539,34.724,QuantumCrate Module,0.293,0.352,0.214,167400
CAR-C-0025194,3,CL-003526,S-443265,titanium,1750000,250000,4,41.25,25.121,7.539,34.724,QuantumCrate Module,0.293,0.352,0.214,105264
